NO.,Fecha/hora,Intervalo,Temperatura interior,Humedad interior,Temperatura exterior,Humedad exterior,Presion relativa,Presion absoluta,Velocidad del viento(mph),ráfaga(mph),Direccion del viento,Punto de rocio(c°),Sensacion Termica(°C),Hora de lluvia(mm),24 Hour Rainfall(mm),Semana de lluvia(mm),Mes de lluvia(mm),Total de lluvia(mm)
28830,27/01/2020 13:04,5,30.6,44,29.7,11,30.01,26.29,4.5,6.9,N,-3.9,29.5,0,0,0.3,275.4,1844.1
28831,27/01/2020 13:09,5,30.6,44,29.7,11,30.01,26.29,6.9,9.8,NNE,-3.9,29.2,0,0,0.3,275.4,1844.1
28832,27/01/2020 13:14,5,30.6,45,29.8,11,30.01,26.28,6.9,9.2,NW,-3.8,29.3,0,0,0.3,275.4,1844.1
28833,27/01/2020 13:19,5,30.7,44,29.7,11,30.01,26.29,7.6,9.2,WNW,-3.9,29.2,0,0,0.3,275.4,1844.1
28834,27/01/2020 13:24,5,30.7,44,29.8,11,30,26.28,5.4,6.9,---,-3.8,29.5,0,0,0.3,275.4,1844.1
28835,27/01/2020 13:29,5,30.9,44,31.1,10,30.01,26.28,4.5,5.4,N,-4.1,31,0,0,0.3,275.4,1844.1
28836,27/01/2020 13:34,5,30.9,43,30.8,10,30.01,26.28,6,8.3,NW,-4.3,30.6,0,0,0.3,275.4,1844.1
28837,27/01/2020 13:39,5,31,41,30.4,10,30,26.28,7.6,9.2,NNE,-4.6,30,0,0,0.3,275.4,1844.1
28838,27/01/2020 13:44,5,31.1,42,30.1,10,29.99,26.27,5.4,8.3,E,-4.8,29.8,0,0,0.3,275.4,1844.1
28839,27/01/2020 13:49,5,31.1,41,29.9,11,29.98,26.26,4.5,6,SSE,-3.7,29.7,0,0,0.3,275.4,1844.1
28840,27/01/2020 13:54,5,31.2,42,29.9,11,29.99,26.27,6,7.6,NE,-3.7,29.6,0,0,0.3,275.4,1844.1
28841,27/01/2020 13:59,5,31.3,42,29.9,11,29.99,26.27,3.8,5.4,NE,-3.7,29.9,0,0,0.3,275.4,1844.1
28842,27/01/2020 14:04,5,31.3,41,29.9,11,29.98,26.26,7.6,9.2,NE,-3.7,29.4,0,0,0.3,275.4,1844.1
28843,27/01/2020 14:09,5,31.5,41,29.8,11,29.98,26.26,3.8,6,NE,-3.8,29.8,0,0,0.3,275.4,1844.1
28844,27/01/2020 14:14,5,31.5,41,30,10,29.98,26.26,6.9,9.8,NE,-4.9,29.6,0,0,0.3,275.4,1844.1
28845,27/01/2020 14:19,5,31.5,41,29.8,11,29.97,26.25,5.4,6,NE,-3.8,29.5,0,0,0.3,275.4,1844.1
28846,27/01/2020 14:24,5,31.5,40,30,10,29.97,26.25,7.6,9.8,NNW,-4.9,29.5,0,0,0.3,275.4,1844.1
28847,27/01/2020 14:29,5,31.5,41,30.4,10,29.97,26.25,3.1,5.4,N,-4.6,30.4,0,0,0.3,275.4,1844.1
28848,27/01/2020 14:34,5,31.5,41,31.1,10,29.97,26.25,3.8,6,NE,-4.1,31.1,0,0,0.3,275.4,1844.1
28849,27/01/2020 14:39,5,31.5,41,30,10,29.97,26.25,5.4,6.9,NE,-4.9,29.7,0,0,0.3,275.4,1844.1
28850,27/01/2020 14:44,5,31.5,40,29.7,11,29.98,26.26,4.5,6,NE,-3.9,29.5,0,0,0.3,275.4,1844.1
28851,27/01/2020 14:49,5,31.5,40,30,10,29.97,26.25,6.9,8.3,N,-4.9,29.6,0,0,0.3,275.4,1844.1
28852,27/01/2020 14:54,5,31.7,41,30.8,10,29.98,26.26,4.5,5.4,N,-4.3,30.7,0,0,0.3,275.4,1844.1
28853,27/01/2020 14:59,5,31.7,41,31,10,29.98,26.26,1.6,2.2,NW,-4.1,31,0,0,0.3,275.4,1844.1
28854,27/01/2020 15:04,5,31.8,41,31.6,10,29.97,26.25,3.8,6,NNE,-3.7,31.6,0,0,0.3,275.4,1844.1
28855,27/01/2020 15:09,5,31.8,40,30.9,10,29.97,26.25,6.9,7.6,N,-4.2,30.6,0,0,0.3,275.4,1844.1
28856,27/01/2020 15:14,5,31.7,40,30.4,10,29.98,26.26,6.9,9.2,N,-4.6,30,0,0,0.3,275.4,1844.1
28857,27/01/2020 15:19,5,31.7,40,30.4,10,29.98,26.26,6.9,9.2,N,-4.6,30,0,0,0.3,275.4,1844.1
28858,27/01/2020 15:24,5,31.7,40,30.8,10,29.98,26.26,5.4,7.6,N,-4.3,30.6,0,0,0.3,275.4,1844.1
28859,27/01/2020 15:29,5,31.9,40,31.4,10,29.98,26.26,1.6,3.1,SE,-3.8,31.4,0,0,0.3,275.4,1844.1
28860,27/01/2020 15:34,5,31.9,40,31.6,10,29.98,26.26,6.9,8.3,NW,-3.7,31.4,0,0,0.3,275.4,1844.1
28861,27/01/2020 15:39,5,32,39,31.3,10,29.98,26.26,4.5,5.4,N,-3.9,31.2,0,0,0.3,275.4,1844.1
28862,27/01/2020 15:44,5,32,39,32.1,10,29.98,26.26,0.7,2.2,WNW,-3.3,32.1,0,0,0.3,275.4,1844.1
28863,27/01/2020 15:49,5,32.2,39,31.4,10,29.98,26.26,3.8,7.6,WNW,-3.8,31.4,0,0,0.3,275.4,1844.1
28864,27/01/2020 15:54,5,32.3,39,30.8,10,29.99,26.27,5.4,6.9,NW,-4.3,30.6,0,0,0.3,275.4,1844.1
28865,27/01/2020 15:59,5,32.3,39,30,10,29.99,26.27,6.9,8.3,NW,-4.9,29.6,0,0,0.3,275.4,1844.1
28866,27/01/2020 16:04,5,32.3,40,29.7,11,29.98,26.26,4.5,8.3,W,-3.9,29.5,0,0,0.3,275.4,1844.1
28867,27/01/2020 16:09,5,32.3,40,28.8,12,29.98,26.26,8.3,9.8,NW,-3.4,28,0,0,0.3,275.4,1844.1
28868,27/01/2020 16:14,5,32.3,39,28.8,12,29.98,26.26,7.6,8.3,NW,-3.4,28.1,0,0,0.3,275.4,1844.1
28869,27/01/2020 16:19,5,31.9,40,28.7,12,29.99,26.27,5.4,6.9,NW,-3.5,28.3,0,0,0.3,275.4,1844.1
28870,27/01/2020 16:24,5,31.9,40,28.8,12,29.99,26.27,5.4,6.9,NW,-3.4,28.4,0,0,0.3,275.4,1844.1
28871,27/01/2020 16:29,5,31.7,41,28.8,12,30,26.28,3.8,5.4,NW,-3.4,28.8,0,0,0.3,275.4,1844.1
28872,27/01/2020 16:34,5,31.5,41,28.5,12,30,26.28,4.5,6.9,NW,-3.6,28.3,0,0,0.3,275.4,1844.1
28873,27/01/2020 16:39,5,31.3,42,28.5,12,30,26.28,6.9,7.6,NW,-3.6,27.9,0,0,0.3,275.4,1844.1
28874,27/01/2020 16:44,5,31.3,42,28,12,30,26.28,5.4,6.9,NW,-4,27.6,0,0,0.3,275.4,1844.1
28875,27/01/2020 16:49,5,31.1,42,28,12,30,26.28,2.2,4.5,NW,-4,28,0,0,0.3,275.4,1844.1
28876,27/01/2020 16:54,5,31,43,28,12,30,26.28,5.4,6,WNW,-4,27.6,0,0,0.3,275.4,1844.1
28877,27/01/2020 16:59,5,30.9,44,27.8,11,30,26.28,3.8,4.5,WNW,-5.3,27.8,0,0,0.3,275.4,1844.1
28878,27/01/2020 17:04,5,30.7,45,27.8,12,30,26.28,3.1,4.5,NW,-4.2,27.8,0,0,0.3,275.4,1844.1
28879,27/01/2020 17:09,5,30.6,45,27.7,12,30,26.28,1.6,3.1,W,-4.3,27.7,0,0,0.3,275.4,1844.1
28880,27/01/2020 17:14,5,30.5,46,27.6,12,30.01,26.29,2.2,3.8,NW,-4.3,27.6,0,0,0.3,275.4,1844.1
28881,27/01/2020 17:19,5,30.2,46,27.5,12,30.01,26.29,2.2,3.8,W,-4.4,27.5,0,0,0.3,275.4,1844.1
28882,27/01/2020 17:24,5,30.1,46,27.5,12,30.01,26.29,0.7,1.6,W,-4.4,27.5,0,0,0.3,275.4,1844.1
28883,27/01/2020 17:29,5,30,47,27.3,12,30.01,26.29,0.7,1.6,W,-4.6,27.3,0,0,0.3,275.4,1844.1
28884,27/01/2020 17:34,5,29.9,48,27.3,12,30,26.28,0.7,1.6,WSW,-4.6,27.3,0,0,0.3,275.4,1844.1
28885,27/01/2020 17:39,5,29.8,50,27.1,13,30.01,26.29,2.2,3.8,S,-3.7,27.1,0,0,0.3,275.4,1844.1
28886,27/01/2020 17:44,5,29.5,51,26.7,16,30.01,26.29,3.8,5.4,S,-1.2,26.7,0,0,0.3,275.4,1844.1
28887,27/01/2020 17:49,5,29.5,51,26.3,17,30.01,26.29,4.5,5.4,S,-0.7,26,0,0,0.3,275.4,1844.1
28888,27/01/2020 17:54,5,29.3,51,26,18,30.02,26.3,2.2,3.1,S,-0.1,26,0,0,0.3,275.4,1844.1
28889,27/01/2020 17:59,5,29.1,52,25.8,20,30.01,26.29,3.8,5.4,SE,1.2,25.8,0,0,0.3,275.4,1844.1
28890,27/01/2020 18:04,5,29.1,52,25.6,20,30.02,26.3,3.8,4.5,S,1,25.6,0,0,0.3,275.4,1844.1
28891,27/01/2020 18:09,5,28.9,54,25.5,20,30.02,26.3,4.5,5.4,S,0.9,25.1,0,0,0.3,275.4,1844.1
28892,27/01/2020 18:14,5,28.7,54,25.4,20,30.02,26.3,3.1,5.4,S,0.8,25.4,0,0,0.3,275.4,1844.1
28893,27/01/2020 18:19,5,28.7,54,25.3,20,30.02,26.3,2.2,3.8,S,0.8,25.3,0,0,0.3,275.4,1844.1
28894,27/01/2020 18:24,5,28.5,54,25.1,20,30.03,26.31,2.2,3.1,S,0.6,25.1,0,0,0.3,275.4,1844.1
28895,27/01/2020 18:29,5,28.5,55,25.1,20,30.02,26.3,3.8,4.5,S,0.6,25.1,0,0,0.3,275.4,1844.1
28896,27/01/2020 18:34,5,28.2,55,25,20,30.03,26.31,3.1,3.8,S,0.5,25,0,0,0.3,275.4,1844.1
28897,27/01/2020 18:39,5,28,55,25,20,30.03,26.31,4.5,5.4,S,0.5,24.6,0,0,0.3,275.4,1844.1
28898,27/01/2020 18:44,5,28,55,25,20,30.03,26.31,5.4,6,S,0.5,24.3,0,0,0.3,275.4,1844.1
28899,27/01/2020 18:49,5,28,55,25,20,30.04,26.31,4.5,6,S,0.5,24.6,0,0,0.3,275.4,1844.1
28900,27/01/2020 18:54,5,27.9,56,24.9,21,30.03,26.31,4.5,6,S,1.1,24.5,0,0,0.3,275.4,1844.1
28901,27/01/2020 18:59,5,27.8,56,24.7,21,30.04,26.32,4.5,5.4,SE,0.9,24.3,0,0,0.3,275.4,1844.1
28902,27/01/2020 19:04,5,27.6,56,24.7,21,30.05,26.33,2.2,4.5,S,0.9,24.7,0,0,0.3,275.4,1844.1
28903,27/01/2020 19:09,5,27.6,56,24.7,21,30.05,26.33,4.5,4.5,WSW,0.9,24.3,0,0,0.3,275.4,1844.1
28904,27/01/2020 19:14,5,27.4,56,24.6,21,30.05,26.33,4.5,5.4,S,0.9,24.2,0,0,0.3,275.4,1844.1
28905,27/01/2020 19:19,5,27.4,56,24.5,21,30.05,26.33,6.9,8.3,S,0.8,23.3,0,0,0.3,275.4,1844.1
28906,27/01/2020 19:24,5,27.3,56,24.4,21,30.05,26.33,4.5,5.4,S,0.7,24,0,0,0.3,275.4,1844.1
28907,27/01/2020 19:29,5,27.3,57,24.3,21,30.05,26.33,4.5,6,S,0.6,23.9,0,0,0.3,275.4,1844.1
28908,27/01/2020 19:34,5,27.1,57,24.2,21,30.06,26.33,4.5,5.4,S,0.5,23.8,0,0,0.3,275.4,1844.1
28909,27/01/2020 19:39,5,27.1,58,24,21,30.06,26.34,4.5,5.4,S,0.4,23.6,0,0,0.3,275.4,1844.1
28910,27/01/2020 19:44,5,27,58,24,21,30.06,26.34,5.4,6,SSE,0.4,23.2,0,0,0.3,275.4,1844.1
28911,27/01/2020 19:49,5,26.9,59,24.1,21,30.06,26.34,2.2,3.8,E,0.4,24.1,0,0,0.3,275.4,1844.1
28912,27/01/2020 19:54,5,26.9,59,24,21,30.07,26.35,1.6,2.2,E,0.4,24,0,0,0.3,275.4,1844.1
28913,27/01/2020 19:59,5,26.8,59,23.9,22,30.07,26.35,0,0,NE,0.9,23.9,0,0,0.3,275.4,1844.1
28914,27/01/2020 20:04,5,26.9,59,24,21,30.08,26.36,0,0,WSW,0.4,24,0,0,0.3,275.4,1844.1
28915,27/01/2020 20:09,5,26.9,59,24,21,30.07,26.35,1.6,2.2,SSE,0.4,24,0,0,0.3,275.4,1844.1
28916,27/01/2020 20:14,5,26.9,59,24.1,21,30.07,26.35,2.2,3.8,S,0.4,24.1,0,0,0.3,275.4,1844.1
28917,27/01/2020 20:19,5,26.8,59,24.1,21,30.08,26.36,1.6,3.1,SE,0.4,24.1,0,0,0.3,275.4,1844.1
28918,27/01/2020 20:24,5,26.7,59,24,21,30.08,26.36,3.1,3.8,S,0.4,24,0,0,0.3,275.4,1844.1
28919,27/01/2020 20:29,5,26.6,60,23.8,22,30.07,26.35,3.1,4.5,S,0.8,23.8,0,0,0.3,275.4,1844.1
28920,27/01/2020 20:34,5,26.6,60,23.7,22,30.07,26.35,3.8,5.4,S,0.8,23.7,0,0,0.3,275.4,1844.1
28921,27/01/2020 20:39,5,26.6,60,23.6,22,30.08,26.36,4.5,5.4,S,0.7,23.1,0,0,0.3,275.4,1844.1
28922,27/01/2020 20:44,5,26.5,60,23.4,22,30.08,26.36,6,6.9,S,0.5,22.3,0,0,0.3,275.4,1844.1
28923,27/01/2020 20:49,5,26.5,60,23.1,22,30.08,26.36,6,6.9,S,0.2,22,0,0,0.3,275.4,1844.1
28924,27/01/2020 20:54,5,26.3,60,23.2,22,30.08,26.36,3.8,6,S,0.3,23.2,0,0,0.3,275.4,1844.1
28925,27/01/2020 20:59,5,26.3,60,23.2,23,30.09,26.36,5.4,6.9,S,0.9,22.3,0,0,0.3,275.4,1844.1
28926,27/01/2020 21:04,5,26.2,61,23.1,23,30.09,26.36,5.4,6.9,S,0.9,22.2,0,0,0.3,275.4,1844.1
28927,27/01/2020 21:09,5,26.1,61,22.9,21,30.09,26.37,3.8,6,WSW,-0.6,22.9,0,0,0.3,275.4,1844.1
28928,27/01/2020 21:14,5,26,61,22.9,21,30.09,26.37,6,6.9,S,-0.6,21.8,0,0,0.3,275.4,1844.1
28929,27/01/2020 21:19,5,25.9,62,22.7,21,30.09,26.37,6.9,7.6,S,-0.7,21.2,0,0,0.3,275.4,1844.1
28930,27/01/2020 21:24,5,25.9,63,22.7,22,30.09,26.37,6,6.9,S,-0.1,21.5,0,0,0.3,275.4,1844.1
28931,27/01/2020 21:29,5,25.8,63,22.6,22,30.09,26.37,5.4,6,S,-0.2,21.7,0,0,0.3,275.4,1844.1
28932,27/01/2020 21:34,5,25.8,63,22.7,21,30.09,26.37,5.4,6.9,S,-0.7,21.8,0,0,0.3,275.4,1844.1
28933,27/01/2020 21:39,5,25.6,63,22.8,21,30.09,26.37,6,6.9,S,-0.6,21.7,0,0,0.3,275.4,1844.1
28934,27/01/2020 21:44,5,25.6,63,22.8,21,30.09,26.36,6.9,7.6,SSW,-0.6,21.3,0,0,0.3,275.4,1844.1
28935,27/01/2020 21:49,5,25.6,63,22.8,21,30.09,26.37,5.4,6.9,S,-0.6,21.9,0,0,0.3,275.4,1844.1
28936,27/01/2020 21:54,5,25.6,63,22.7,21,30.09,26.37,6,7.6,S,-0.7,21.5,0,0,0.3,275.4,1844.1
28937,27/01/2020 21:59,5,25.5,63,22.7,21,30.09,26.37,4.5,6,S,-0.7,22.2,0,0,0.3,275.4,1844.1
28938,27/01/2020 22:04,5,25.4,64,22.9,21,30.09,26.37,5.4,6,S,-0.6,22,0,0,0.3,275.4,1844.1
28939,27/01/2020 22:09,5,25.4,64,22.9,21,30.09,26.37,5.4,6,S,-0.6,22,0,0,0.3,275.4,1844.1
28940,27/01/2020 22:14,5,25.4,64,22.7,21,30.09,26.37,4.5,5.4,S,-0.7,22.2,0,0,0.3,275.4,1844.1
28941,27/01/2020 22:19,5,25.4,64,22.6,22,30.08,26.36,3.8,5.4,S,-0.2,22.6,0,0,0.3,275.4,1844.1
28942,27/01/2020 22:24,5,25.4,65,22.5,22,30.08,26.36,4.5,6,S,-0.3,22,0,0,0.3,275.4,1844.1
28943,27/01/2020 22:29,5,25.4,65,22.5,22,30.09,26.36,5.4,6,S,-0.3,21.6,0,0,0.3,275.4,1844.1
28944,27/01/2020 22:34,5,25.4,65,22.6,22,30.08,26.36,6,6.9,S,-0.2,21.4,0,0,0.3,275.4,1844.1
28945,27/01/2020 22:39,5,25.3,65,22.6,22,30.08,26.36,3.8,6,S,-0.2,22.6,0,0,0.3,275.4,1844.1
28946,27/01/2020 22:44,5,25.3,66,22.7,22,30.07,26.35,3.8,4.5,SSE,-0.1,22.7,0,0,0.3,275.4,1844.1
28947,27/01/2020 22:49,5,25.3,66,22.8,22,30.08,26.36,2.2,3.1,SE,0,22.8,0,0,0.3,275.4,1844.1
28948,27/01/2020 22:54,5,25.3,66,22.8,22,30.08,26.36,3.1,3.8,S,0,22.8,0,0,0.3,275.4,1844.1
28949,27/01/2020 22:59,5,25.3,66,22.7,22,30.08,26.36,1.6,3.1,S,-0.1,22.7,0,0,0.3,275.4,1844.1
28950,27/01/2020 23:04,5,25.3,66,22.7,22,30.08,26.36,0.7,1.6,WSW,-0.1,22.7,0,0,0.3,275.4,1844.1
28951,27/01/2020 23:09,5,25.3,66,22.7,22,30.07,26.35,2.2,3.1,S,-0.1,22.7,0,0,0.3,275.4,1844.1
28952,27/01/2020 23:14,5,25.4,67,22.7,22,30.07,26.35,1.6,2.2,S,-0.1,22.7,0,0,0.3,275.4,1844.1
28953,27/01/2020 23:19,5,25.3,67,22.7,22,30.07,26.35,0,0,S,-0.1,22.7,0,0,0.3,275.4,1844.1
28954,27/01/2020 23:24,5,25.3,67,22.6,23,30.07,26.35,1.6,2.2,S,0.4,22.6,0,0,0.3,275.4,1844.1
28955,27/01/2020 23:29,5,25.3,67,22.6,23,30.08,26.36,1.6,2.2,S,0.4,22.6,0,0,0.3,275.4,1844.1
28956,27/01/2020 23:34,5,25.3,67,22.6,23,30.07,26.35,0,0,WSW,0.4,22.6,0,0,0.3,275.4,1844.1
28957,27/01/2020 23:39,5,25.3,67,22.6,23,30.08,26.36,2.2,3.1,S,0.4,22.6,0,0,0.3,275.4,1844.1
28958,27/01/2020 23:44,5,25.3,67,22.5,24,30.07,26.35,3.1,3.8,SSE,1,22.5,0,0,0.3,275.4,1844.1
28959,27/01/2020 23:49,5,25.3,67,22.3,24,30.07,26.35,3.8,5.4,SE,0.8,22.3,0,0,0.3,275.4,1844.1
28960,27/01/2020 23:54,5,25.3,67,22.3,24,30.06,26.34,3.8,4.5,SE,0.8,22.3,0,0,0.3,275.4,1844.1
28961,27/01/2020 23:59,5,25.3,67,22.5,23,30.06,26.34,0.7,1.6,S,0.4,22.5,0,0,0.3,275.4,1844.1
28962,28/01/2020 00:04,5,25.3,67,22.5,23,30.06,26.34,3.8,4.5,S,0.4,22.5,0,0,0.3,275.4,1844.1
28963,28/01/2020 00:09,5,25.3,67,22.5,23,30.05,26.33,2.2,3.1,S,0.4,22.5,0,0,0.3,275.4,1844.1
28964,28/01/2020 00:14,5,25.3,67,22.6,23,30.05,26.33,0,0,SE,0.4,22.6,0,0,0.3,275.4,1844.1
28965,28/01/2020 00:19,5,25.2,68,22.8,23,30.06,26.34,0,0,S,0.6,22.8,0,0,0.3,275.4,1844.1
28966,28/01/2020 00:24,5,25.3,68,22.8,23,30.05,26.33,2.2,3.8,S,0.6,22.8,0,0,0.3,275.4,1844.1
28967,28/01/2020 00:29,5,25.3,68,22.6,23,30.05,26.33,3.1,4.5,S,0.4,22.6,0,0,0.3,275.4,1844.1
28968,28/01/2020 00:34,5,25.2,68,22.5,23,30.05,26.33,3.1,3.8,S,0.4,22.5,0,0,0.3,275.4,1844.1
28969,28/01/2020 00:39,5,25.2,68,22.5,23,30.04,26.32,1.6,2.2,WSW,0.4,22.5,0,0,0.3,275.4,1844.1
28970,28/01/2020 00:44,5,25.2,68,22.5,23,30.04,26.32,1.6,2.2,S,0.4,22.5,0,0,0.3,275.4,1844.1
28971,28/01/2020 00:49,5,25.2,68,22.5,23,30.04,26.32,3.1,3.8,S,0.4,22.5,0,0,0.3,275.4,1844.1
28972,28/01/2020 00:54,5,25.2,68,22.5,23,30.04,26.31,3.1,4.5,WSW,0.4,22.5,0,0,0.3,275.4,1844.1
28973,28/01/2020 00:59,5,25.2,68,22.5,23,30.03,26.31,1.6,2.2,S,0.4,22.5,0,0,0.3,275.4,1844.1
28974,28/01/2020 01:04,5,25.1,68,22.5,23,30.03,26.31,1.6,2.2,S,0.4,22.5,0,0,0.3,275.4,1844.1
28975,28/01/2020 01:09,5,25.1,68,22.5,22,30.04,26.31,2.2,3.1,SSW,-0.3,22.5,0,0,0.3,275.4,1844.1
28976,28/01/2020 01:14,5,25.1,68,22.4,23,30.03,26.31,3.1,3.8,S,0.3,22.4,0,0,0.3,275.4,1844.1
28977,28/01/2020 01:19,5,25,68,22.2,22,30.02,26.3,6,7.6,S,-0.5,21,0,0,0.3,275.4,1844.1
28978,28/01/2020 01:24,5,25,67,22.2,23,30.03,26.31,4.5,5.4,SSW,0.1,21.7,0,0,0.3,275.4,1844.1
28979,28/01/2020 01:29,5,25,67,22.1,24,30.03,26.31,6,6.9,S,0.6,20.9,0,0,0.3,275.4,1844.1
28980,28/01/2020 01:34,5,25,68,22,24,30.02,26.3,4.5,6,S,0.5,21.5,0,0,0.3,275.4,1844.1
28981,28/01/2020 01:39,5,24.9,69,22,25,30.02,26.3,5.4,6.9,SSW,1.1,21,0,0,0.3,275.4,1844.1
28982,28/01/2020 01:44,5,24.9,69,21.9,26,30.02,26.3,5.4,6.9,S,1.6,20.9,0,0,0.3,275.4,1844.1
28983,28/01/2020 01:49,5,25,69,21.7,26,30.02,26.3,5.4,6,S,1.4,20.7,0,0,0.3,275.4,1844.1
28984,28/01/2020 01:54,5,24.6,70,21.7,26,30.01,26.29,5.4,6.9,S,1.4,20.7,0,0,0.3,275.4,1844.1
28985,28/01/2020 01:59,5,24.6,69,21.7,26,30.01,26.29,5.4,6.9,S,1.4,20.7,0,0,0.3,275.4,1844.1
28986,28/01/2020 02:04,5,24.6,69,21.9,24,30.02,26.3,3.8,4.5,S,0.4,21.9,0,0,0.3,275.4,1844.1
28987,28/01/2020 02:09,5,24.6,69,21.9,24,30.01,26.29,3.1,3.8,S,0.4,21.9,0,0,0.3,275.4,1844.1
28988,28/01/2020 02:14,5,24.5,69,21.8,25,30.02,26.3,3.8,5.4,S,0.9,21.8,0,0,0.3,275.4,1844.1
28989,28/01/2020 02:19,5,24.5,69,21.7,25,30.02,26.3,4.5,6.9,S,0.8,21.1,0,0,0.3,275.4,1844.1
28990,28/01/2020 02:24,5,24.5,69,21.7,25,30.02,26.3,3.8,5.4,S,0.8,21.7,0,0,0.3,275.4,1844.1
28991,28/01/2020 02:29,5,24.5,69,21.6,25,30.03,26.31,5.4,6.9,S,0.8,20.6,0,0,0.3,275.4,1844.1
28992,28/01/2020 02:34,5,24.4,69,21.5,23,30.02,26.3,4.5,6.9,S,-0.5,20.9,0,0,0.3,275.4,1844.1
28993,28/01/2020 02:39,5,24.3,68,21.5,24,30.02,26.3,5.4,6,S,0.1,20.5,0,0,0.3,275.4,1844.1
28994,28/01/2020 02:44,5,24.3,69,21.6,25,30.03,26.31,5.4,6.9,S,0.8,20.6,0,0,0.3,275.4,1844.1
28995,28/01/2020 02:49,5,24.2,69,21.6,25,30.04,26.32,5.4,6.9,S,0.8,20.6,0,0,0.3,275.4,1844.1
28996,28/01/2020 02:54,5,24.1,69,21.6,25,30.03,26.31,6,6.9,S,0.8,20.3,0,0,0.3,275.4,1844.1
28997,28/01/2020 02:59,5,24.1,69,21.6,24,30.03,26.31,6,6.9,S,0.2,20.3,0,0,0.3,275.4,1844.1
28998,28/01/2020 03:04,5,24.1,69,21.7,24,30.03,26.31,6,6.9,S,0.3,20.4,0,0,0.3,275.4,1844.1
28999,28/01/2020 03:09,5,24.1,69,21.7,24,30.04,26.31,3.1,3.8,S,0.3,21.7,0,0,0.3,275.4,1844.1
29000,28/01/2020 03:14,5,24.1,70,21.8,24,30.04,26.31,1.6,2.2,S,0.4,21.8,0,0,0.3,275.4,1844.1
29001,28/01/2020 03:19,5,24.1,70,21.9,24,30.04,26.32,1.6,2.2,S,0.4,21.9,0,0,0.3,275.4,1844.1
29002,28/01/2020 03:24,5,24.1,70,22,23,30.04,26.32,0,0.7,S,-0.1,22,0,0,0.3,275.4,1844.1
29003,28/01/2020 03:29,5,24.1,71,22,23,30.05,26.33,0,0,S,-0.1,22,0,0,0.3,275.4,1844.1
29004,28/01/2020 03:34,5,24.2,70,22.1,23,30.04,26.32,0,0.7,NE,0,22.1,0,0,0.3,275.4,1844.1
29005,28/01/2020 03:39,5,24.3,70,22.1,23,30.05,26.33,0.7,1.6,WSW,0,22.1,0,0,0.3,275.4,1844.1
29006,28/01/2020 03:44,5,24.3,71,22.1,23,30.04,26.32,3.1,5.4,WSW,0,22.1,0,0,0.3,275.4,1844.1
29007,28/01/2020 03:49,5,24.3,71,22,24,30.05,26.33,3.8,5.4,S,0.5,22,0,0,0.3,275.4,1844.1
29008,28/01/2020 03:54,5,24.4,71,21.9,26,30.05,26.33,2.2,3.1,SSW,1.6,21.9,0,0,0.3,275.4,1844.1
29009,28/01/2020 03:59,5,24.3,71,21.7,26,30.05,26.33,3.8,4.5,S,1.4,21.7,0,0,0.3,275.4,1844.1
29010,28/01/2020 04:04,5,24.3,71,21.7,27,30.06,26.34,0.7,2.2,WSW,1.9,21.7,0,0,0.3,275.4,1844.1
29011,28/01/2020 04:09,5,24.3,71,21.7,26,30.05,26.33,2.2,3.1,W,1.4,21.7,0,0,0.3,275.4,1844.1
29012,28/01/2020 04:14,5,24.3,71,21.8,26,30.06,26.33,1.6,2.2,WSW,1.5,21.8,0,0,0.3,275.4,1844.1
29013,28/01/2020 04:19,5,24.3,71,21.8,26,30.05,26.33,0.7,1.6,W,1.5,21.8,0,0,0.3,275.4,1844.1
29014,28/01/2020 04:24,5,24.3,71,21.9,26,30.06,26.34,0.7,2.2,WSW,1.6,21.9,0,0,0.3,275.4,1844.1
29015,28/01/2020 04:29,5,24.4,71,21.9,25,30.06,26.34,0,0,WSW,1,21.9,0,0,0.3,275.4,1844.1
29016,28/01/2020 04:34,5,24.4,71,22,24,30.06,26.34,1.6,2.2,S,0.5,22,0,0,0.3,275.4,1844.1
29017,28/01/2020 04:39,5,24.5,71,22,24,30.06,26.34,2.2,3.1,S,0.5,22,0,0,0.3,275.4,1844.1
29018,28/01/2020 04:44,5,24.5,71,22,24,30.06,26.34,1.6,2.2,WSW,0.5,22,0,0,0.3,275.4,1844.1
29019,28/01/2020 04:49,5,24.5,71,22,24,30.06,26.34,0,0,WSW,0.5,22,0,0,0.3,275.4,1844.1
29020,28/01/2020 04:54,5,24.5,71,22,24,30.07,26.35,3.8,4.5,S,0.5,22,0,0,0.3,275.4,1844.1
29021,28/01/2020 04:59,5,24.5,71,21.8,25,30.07,26.35,2.2,3.1,S,0.9,21.8,0,0,0.3,275.4,1844.1
29022,28/01/2020 05:04,5,24.5,71,21.8,24,30.07,26.35,0.7,1.6,S,0.4,21.8,0,0,0.3,275.4,1844.1
29023,28/01/2020 05:09,5,24.4,71,21.8,24,30.07,26.35,0.7,2.2,S,0.4,21.8,0,0,0.3,275.4,1844.1
29024,28/01/2020 05:14,5,24.5,70,21.8,24,30.07,26.35,0.7,2.2,WSW,0.4,21.8,0,0,0.3,275.4,1844.1
29025,28/01/2020 05:19,5,24.5,70,21.8,24,30.07,26.35,3.1,3.8,SSW,0.4,21.8,0,0,0.3,275.4,1844.1
